Date,Product_ID,Region,Historical_Demand_Units,Unit_Price_USD,Lead_Time_Days,Current_Stock_Level,Predicted_30Day_Demand,Reorder_Point,Inventory_Health_Status
2025-07-15,PRD_003_Keyboards,South,62,45,11,1082,75,34,OVERSTOCK_WARNING
2025-07-15,PRD_003_Keyboards,East,181,45,6,237,219,54,OPTIMAL
2025-07-15,PRD_003_Keyboards,West,58,45,7,438,70,20,OVERSTOCK_WARNING
2025-07-15,PRD_004_Processors,North,116,400,4,742,140,23,OVERSTOCK_WARNING
2025-07-15,PRD_004_Processors,South,72,400,9,567,87,32,OVERSTOCK_WARNING
2025-07-15,PRD_004_Processors,East,57,400,11,1008,69,31,OVERSTOCK_WARNING
2025-07-15,PRD_004_Processors,West,199,400,8,96,241,79,OPTIMAL
2025-07-16,PRD_001_Laptops,North,58,850,13,405,70,37,OVERSTOCK_WARNING
2025-07-16,PRD_001_Laptops,South,159,850,7,625,193,55,OVERSTOCK_WARNING
2025-07-16,PRD_001_Laptops,East,123,850,11,787,149,67,OVERSTOCK_WARNING
2025-07-16,PRD_001_Laptops,West,113,850,12,423,137,67,OVERSTOCK_WARNING
2025-07-16,PRD_002_Monitors,North,124,320,13,938,150,80,OVERSTOCK_WARNING
2025-07-16,PRD_002_Monitors,South,183,320,12,524,222,109,OVERSTOCK_WARNING
2025-07-16,PRD_002_Monitors,East,166,320,3,671,201,24,OVERSTOCK_WARNING
2025-07-16,PRD_002_Monitors,West,46,320,5,1097,55,11,OVERSTOCK_WARNING
2025-07-16,PRD_003_Keyboards,North,55,45,10,603,66,27,OVERSTOCK_WARNING
2025-07-16,PRD_003_Keyboards,South,74,45,3,100,89,11,OVERSTOCK_WARNING
2025-07-16,PRD_003_Keyboards,East,217,45,13,307,263,141,OPTIMAL
2025-07-16,PRD_003_Keyboards,West,56,45,11,213,68,30,OVERSTOCK_WARNING
2025-07-16,PRD_004_Processors,North,66,400,6,744,80,19,OVERSTOCK_WARNING
2025-07-16,PRD_004_Processors,South,105,400,11,683,127,57,OVERSTOCK_WARNING
2025-07-16,PRD_004_Processors,East,100,400,8,338,121,40,OVERSTOCK_WARNING
2025-07-16,PRD_004_Processors,West,142,400,3,646,172,21,OVERSTOCK_WARNING
2025-07-17,PRD_001_Laptops,North,40,850,7,277,48,13,OVERSTOCK_WARNING
2025-07-17,PRD_001_Laptops,South,84,850,4,1022,102,16,OVERSTOCK_WARNING
2025-07-17,PRD_001_Laptops,East,65,850,11,989,78,35,OVERSTOCK_WARNING
2025-07-17,PRD_001_Laptops,West,85,850,12,622,103,51,OVERSTOCK_WARNING
2025-07-17,PRD_002_Monitors,North,98,320,12,815,119,58,OVERSTOCK_WARNING
2025-07-17,PRD_002_Monitors,South,56,320,10,499,68,28,OVERSTOCK_WARNING
2025-07-17,PRD_002_Monitors,East,63,320,8,938,76,25,OVERSTOCK_WARNING
2025-07-17,PRD_002_Monitors,West,64,320,13,367,77,41,OVERSTOCK_WARNING
2025-07-17,PRD_003_Keyboards,North,155,45,4,957,188,31,OVERSTOCK_WARNING
2025-07-17,PRD_003_Keyboards,South,185,45,7,873,224,64,OVERSTOCK_WARNING
2025-07-17,PRD_003_Keyboards,East,176,45,5,399,213,44,OVERSTOCK_WARNING
2025-07-17,PRD_003_Keyboards,West,111,45,6,261,134,33,OVERSTOCK_WARNING
2025-07-17,PRD_004_Processors,North,145,400,8,546,176,58,OVERSTOCK_WARNING
2025-07-17,PRD_004_Processors,South,197,400,7,939,239,68,OVERSTOCK_WARNING
2025-07-17,PRD_004_Processors,East,138,400,13,1038,167,89,OVERSTOCK_WARNING
2025-07-17,PRD_004_Processors,West,50,400,3,575,60,7,OVERSTOCK_WARNING
2025-07-18,PRD_001_Laptops,North,139,850,9,482,168,62,OVERSTOCK_WARNING
2025-07-18,PRD_001_Laptops,South,179,850,13,692,217,116,OVERSTOCK_WARNING
2025-07-18,PRD_001_Laptops,East,204,850,4,698,247,40,OVERSTOCK_WARNING
2025-07-18,PRD_001_Laptops,West,193,850,4,163,234,38,OPTIMAL
2025-07-18,PRD_002_Monitors,North,54,320,6,467,65,16,OVERSTOCK_WARNING
2025-07-18,PRD_002_Monitors,South,89,320,8,870,108,35,OVERSTOCK_WARNING
2025-07-18,PRD_002_Monitors,East,98,320,12,962,119,58,OVERSTOCK_WARNING
2025-07-18,PRD_002_Monitors,West,114,320,10,785,138,57,OVERSTOCK_WARNING
2025-07-18,PRD_003_Keyboards,North,162,45,10,492,196,81,OVERSTOCK_WARNING
2025-07-18,PRD_003_Keyboards,South,178,45,7,353,216,62,OVERSTOCK_WARNING
2025-07-18,PRD_003_Keyboards,East,89,45,8,793,108,35,OVERSTOCK_WARNING
2025-07-18,PRD_003_Keyboards,West,176,45,5,474,213,44,OVERSTOCK_WARNING
2025-07-18,PRD_004_Processors,North,147,400,5,772,178,36,OVERSTOCK_WARNING
2025-07-18,PRD_004_Processors,South,206,400,10,491,250,102,OVERSTOCK_WARNING
2025-07-18,PRD_004_Processors,East,114,400,9,872,138,51,OVERSTOCK_WARNING
2025-07-18,PRD_004_Processors,West,60,400,12,250,72,36,OVERSTOCK_WARNING
2025-07-19,PRD_001_Laptops,North,54,850,5,639,65,13,OVERSTOCK_WARNING
2025-07-19,PRD_001_Laptops,South,125,850,7,779,151,43,OVERSTOCK_WARNING
2025-07-19,PRD_001_Laptops,East,155,850,4,230,188,31,OVERSTOCK_WARNING
2025-07-19,PRD_001_Laptops,West,180,850,7,339,218,63,OVERSTOCK_WARNING
2025-07-19,PRD_002_Monitors,North,117,320,10,600,142,58,OVERSTOCK_WARNING
2025-07-19,PRD_002_Monitors,South,160,320,5,498,194,40,OVERSTOCK_WARNING
2025-07-19,PRD_002_Monitors,East,140,320,7,1033,170,49,OVERSTOCK_WARNING
2025-07-19,PRD_002_Monitors,West,185,320,3,1047,224,27,OVERSTOCK_WARNING
2025-07-19,PRD_003_Keyboards,North,120,45,13,174,145,78,OPTIMAL
2025-07-19,PRD_003_Keyboards,South,45,45,8,797,54,18,OVERSTOCK_WARNING
2025-07-19,PRD_003_Keyboards,East,106,45,6,91,128,31,OPTIMAL
2025-07-19,PRD_003_Keyboards,West,105,45,4,478,127,21,OVERSTOCK_WARNING
2025-07-19,PRD_004_Processors,North,190,400,3,559,230,28,OVERSTOCK_WARNING
2025-07-19,PRD_004_Processors,South,174,400,3,495,211,26,OVERSTOCK_WARNING
2025-07-19,PRD_004_Processors,East,109,400,5,423,132,27,OVERSTOCK_WARNING
2025-07-19,PRD_004_Processors,West,45,400,13,929,54,29,OVERSTOCK_WARNING
2025-07-20,PRD_001_Laptops,North,127,850,7,967,154,44,OVERSTOCK_WARNING
2025-07-20,PRD_001_Laptops,South,63,850,8,369,76,25,OVERSTOCK_WARNING
2025-07-20,PRD_001_Laptops,East,207,850,13,293,251,134,OPTIMAL
2025-07-20,PRD_001_Laptops,West,63,850,3,353,76,9,OVERSTOCK_WARNING
2025-07-20,PRD_002_Monitors,North,83,320,11,442,100,45,OVERSTOCK_WARNING
2025-07-20,PRD_002_Monitors,South,195,320,10,459,236,97,OVERSTOCK_WARNING
2025-07-20,PRD_002_Monitors,East,190,320,7,753,230,66,OVERSTOCK_WARNING
2025-07-20,PRD_002_Monitors,West,178,320,8,825,216,71,OVERSTOCK_WARNING
2025-07-20,PRD_003_Keyboards,North,202,45,6,684,245,60,OVERSTOCK_WARNING
2025-07-20,PRD_003_Keyboards,South,81,45,13,801,98,52,OVERSTOCK_WARNING
2025-07-20,PRD_003_Keyboards,East,63,45,10,697,76,31,OVERSTOCK_WARNING
2025-07-20,PRD_003_Keyboards,West,157,45,7,535,190,54,OVERSTOCK_WARNING
2025-07-20,PRD_004_Processors,North,171,400,13,179,207,111,OPTIMAL
2025-07-20,PRD_004_Processors,South,44,400,3,384,53,6,OVERSTOCK_WARNING
2025-07-20,PRD_004_Processors,East,137,400,10,182,166,68,OPTIMAL
2025-07-20,PRD_004_Processors,West,102,400,12,520,123,61,OVERSTOCK_WARNING
2025-07-21,PRD_001_Laptops,North,76,850,4,86,92,15,OVERSTOCK_WARNING
2025-07-21,PRD_001_Laptops,South,166,850,10,171,201,83,OPTIMAL
2025-07-21,PRD_001_Laptops,East,206,850,9,555,250,92,OVERSTOCK_WARNING
2025-07-21,PRD_001_Laptops,West,92,850,4,565,111,18,OVERSTOCK_WARNING
2025-07-21,PRD_002_Monitors,North,171,320,12,1057,207,102,OVERSTOCK_WARNING
2025-07-21,PRD_002_Monitors,South,147,320,11,86,178,80,OPTIMAL
2025-07-21,PRD_002_Monitors,East,195,320,7,914,236,68,OVERSTOCK_WARNING
2025-07-21,PRD_002_Monitors,West,147,320,12,329,178,88,OPTIMAL
2025-07-21,PRD_003_Keyboards,North,187,45,5,319,227,46,OVERSTOCK_WARNING
2025-07-21,PRD_003_Keyboards,South,163,45,13,951,198,105,OVERSTOCK_WARNING
2025-07-21,PRD_003_Keyboards,East,106,45,9,854,128,47,OVERSTOCK_WARNING
2025-07-21,PRD_003_Keyboards,West,190,45,9,445,230,85,OVERSTOCK_WARNING
2025-07-21,PRD_004_Processors,North,73,400,12,482,88,43,OVERSTOCK_WARNING
2025-07-21,PRD_004_Processors,South,97,400,11,383,117,53,OVERSTOCK_WARNING
2025-07-21,PRD_004_Processors,East,154,400,4,120,187,30,OPTIMAL
2025-07-21,PRD_004_Processors,West,87,400,12,872,105,52,OVERSTOCK_WARNING
2025-07-22,PRD_001_Laptops,North,155,850,11,482,188,85,OVERSTOCK_WARNING
2025-07-22,PRD_001_Laptops,South,78,850,9,414,94,35,OVERSTOCK_WARNING
2025-07-22,PRD_001_Laptops,East,119,850,13,695,144,77,OVERSTOCK_WARNING
2025-07-22,PRD_001_Laptops,West,113,850,6,1090,137,33,OVERSTOCK_WARNING
2025-07-22,PRD_002_Monitors,North,186,320,7,714,225,65,OVERSTOCK_WARNING
2025-07-22,PRD_002_Monitors,South,200,320,12,418,242,120,OPTIMAL
2025-07-22,PRD_002_Monitors,East,69,320,8,850,83,27,OVERSTOCK_WARNING
2025-07-22,PRD_002_Monitors,West,140,320,11,545,170,77,OVERSTOCK_WARNING
2025-07-22,PRD_003_Keyboards,North,215,45,4,795,261,43,OVERSTOCK_WARNING
2025-07-22,PRD_003_Keyboards,South,93,45,8,698,112,37,OVERSTOCK_WARNING
2025-07-22,PRD_003_Keyboards,East,207,45,13,301,251,134,OPTIMAL
2025-07-22,PRD_003_Keyboards,West,41,45,11,446,49,22,OVERSTOCK_WARNING
2025-07-22,PRD_004_Processors,North,41,400,3,793,49,6,OVERSTOCK_WARNING
2025-07-22,PRD_004_Processors,South,140,400,8,523,170,56,OVERSTOCK_WARNING
2025-07-22,PRD_004_Processors,East,136,400,8,315,165,54,OVERSTOCK_WARNING
2025-07-22,PRD_004_Processors,West,166,400,10,828,201,83,OVERSTOCK_WARNING
2025-07-23,PRD_001_Laptops,North,186,850,13,336,225,120,OPTIMAL
2025-07-23,PRD_001_Laptops,South,72,850,10,879,87,36,OVERSTOCK_WARNING
2025-07-23,PRD_001_Laptops,East,56,850,10,648,68,28,OVERSTOCK_WARNING
2025-07-23,PRD_001_Laptops,West,81,850,4,216,98,16,OVERSTOCK_WARNING
2025-07-23,PRD_002_Monitors,North,159,320,9,498,193,71,OVERSTOCK_WARNING
2025-07-23,PRD_002_Monitors,South,93,320,6,833,112,27,OVERSTOCK_WARNING
2025-07-23,PRD_002_Monitors,East,64,320,5,843,77,16,OVERSTOCK_WARNING
2025-07-23,PRD_002_Monitors,West,213,320,10,1073,258,106,OVERSTOCK_WARNING
2025-07-23,PRD_003_Keyboards,North,85,45,8,730,103,34,OVERSTOCK_WARNING
2025-07-23,PRD_003_Keyboards,South,215,45,10,886,261,107,OVERSTOCK_WARNING
2025-07-23,PRD_003_Keyboards,East,202,45,3,381,245,30,OVERSTOCK_WARNING
2025-07-23,PRD_003_Keyboards,West,77,45,10,901,93,38,OVERSTOCK_WARNING
2025-07-23,PRD_004_Processors,North,204,400,13,427,247,132,OPTIMAL
2025-07-23,PRD_004_Processors,South,79,400,4,943,95,15,OVERSTOCK_WARNING
2025-07-23,PRD_004_Processors,East,118,400,3,240,143,17,OVERSTOCK_WARNING
2025-07-23,PRD_004_Processors,West,214,400,6,453,259,64,OVERSTOCK_WARNING
2025-07-24,PRD_001_Laptops,North,48,850,3,523,58,7,OVERSTOCK_WARNING
2025-07-24,PRD_001_Laptops,South,152,850,7,777,184,53,OVERSTOCK_WARNING
2025-07-24,PRD_001_Laptops,East,124,850,7,857,150,43,OVERSTOCK_WARNING
2025-07-24,PRD_001_Laptops,West,45,850,10,194,54,22,OVERSTOCK_WARNING
2025-07-24,PRD_002_Monitors,North,160,320,3,355,194,24,OVERSTOCK_WARNING
2025-07-24,PRD_002_Monitors,South,96,320,10,601,116,48,OVERSTOCK_WARNING
2025-07-24,PRD_002_Monitors,East,152,320,11,274,184,83,OPTIMAL
2025-07-24,PRD_002_Monitors,West,178,320,12,1000,216,106,OVERSTOCK_WARNING
2025-07-24,PRD_003_Keyboards,North,216,45,3,296,262,32,OVERSTOCK_WARNING
2025-07-24,PRD_003_Keyboards,South,50,45,8,243,60,20,OVERSTOCK_WARNING
2025-07-24,PRD_003_Keyboards,East,78,45,7,297,94,27,OVERSTOCK_WARNING
2025-07-24,PRD_003_Keyboards,West,95,45,10,464,115,47,OVERSTOCK_WARNING
2025-07-24,PRD_004_Processors,North,95,400,8,979,115,38,OVERSTOCK_WARNING
2025-07-24,PRD_004_Processors,South,69,400,10,882,83,34,OVERSTOCK_WARNING
2025-07-24,PRD_004_Processors,East,116,400,6,494,140,34,OVERSTOCK_WARNING
2025-07-24,PRD_004_Processors,West,141,400,13,934,171,91,OVERSTOCK_WARNING
2025-07-25,PRD_001_Laptops,North,91,850,9,101,110,40,OPTIMAL
2025-07-25,PRD_001_Laptops,South,114,850,10,816,138,57,OVERSTOCK_WARNING
2025-07-25,PRD_001_Laptops,East,97,850,13,182,117,63,OPTIMAL
2025-07-25,PRD_001_Laptops,West,179,850,9,719,217,80,OVERSTOCK_WARNING
2025-07-25,PRD_002_Monitors,North,94,320,9,953,114,42,OVERSTOCK_WARNING
2025-07-25,PRD_002_Monitors,South,101,320,12,311,122,60,OVERSTOCK_WARNING
2025-07-25,PRD_002_Monitors,East,137,320,9,454,166,61,OVERSTOCK_WARNING
2025-07-25,PRD_002_Monitors,West,75,320,11,743,91,41,OVERSTOCK_WARNING
2025-07-25,PRD_003_Keyboards,North,211,45,3,209,256,31,OVERSTOCK_WARNING
2025-07-25,PRD_003_Keyboards,South,180,45,4,363,218,36,OVERSTOCK_WARNING
2025-07-25,PRD_003_Keyboards,East,194,45,10,542,235,97,OVERSTOCK_WARNING
2025-07-25,PRD_003_Keyboards,West,72,45,6,761,87,21,OVERSTOCK_WARNING
2025-07-25,PRD_004_Processors,North,179,400,7,792,217,62,OVERSTOCK_WARNING
2025-07-25,PRD_004_Processors,South,62,400,10,815,75,31,OVERSTOCK_WARNING
2025-07-25,PRD_004_Processors,East,151,400,13,744,183,98,OVERSTOCK_WARNING
2025-07-25,PRD_004_Processors,West,116,400,9,164,140,52,OPTIMAL
2025-07-26,PRD_001_Laptops,North,148,850,7,319,179,51,OVERSTOCK_WARNING
2025-07-26,PRD_001_Laptops,South,161,850,13,901,195,104,OVERSTOCK_WARNING
2025-07-26,PRD_001_Laptops,East,172,850,13,936,208,111,OVERSTOCK_WARNING
2025-07-26,PRD_001_Laptops,West,154,850,5,126,187,38,OPTIMAL
2025-07-26,PRD_002_Monitors,North,110,320,8,559,133,44,OVERSTOCK_WARNING
2025-07-26,PRD_002_Monitors,South,106,320,9,628,128,47,OVERSTOCK_WARNING
2025-07-26,PRD_002_Monitors,East,158,320,4,677,191,31,OVERSTOCK_WARNING
2025-07-26,PRD_002_Monitors,West,165,320,10,1056,200,82,OVERSTOCK_WARNING
2025-07-26,PRD_003_Keyboards,North,91,45,13,368,110,59,OVERSTOCK_WARNING
2025-07-26,PRD_003_Keyboards,South,120,45,12,283,145,72,OPTIMAL
2025-07-26,PRD_003_Keyboards,East,151,45,13,831,183,98,OVERSTOCK_WARNING
2025-07-26,PRD_003_Keyboards,West,175,45,9,587,212,78,OVERSTOCK_WARNING
2025-07-26,PRD_004_Processors,North,145,400,3,655,176,21,OVERSTOCK_WARNING
2025-07-26,PRD_004_Processors,South,162,400,4,99,196,32,OPTIMAL
2025-07-26,PRD_004_Processors,East,55,400,3,287,66,8,OVERSTOCK_WARNING
2025-07-26,PRD_004_Processors,West,58,400,10,583,70,29,OVERSTOCK_WARNING
2025-07-27,PRD_001_Laptops,North,175,850,8,629,212,70,OVERSTOCK_WARNING
2025-07-27,PRD_001_Laptops,South,132,850,11,691,160,72,OVERSTOCK_WARNING
2025-07-27,PRD_001_Laptops,East,129,850,9,992,156,58,OVERSTOCK_WARNING
2025-07-27,PRD_001_Laptops,West,118,850,11,1014,143,64,OVERSTOCK_WARNING
2025-07-27,PRD_002_Monitors,North,209,320,11,182,253,114,OPTIMAL
2025-07-27,PRD_002_Monitors,South,185,320,8,713,224,74,OVERSTOCK_WARNING
2025-07-27,PRD_002_Monitors,East,210,320,6,242,255,63,OPTIMAL
2025-07-27,PRD_002_Monitors,West,101,320,7,289,122,35,OVERSTOCK_WARNING
2025-07-27,PRD_003_Keyboards,North,183,45,10,936,222,91,OVERSTOCK_WARNING
2025-07-27,PRD_003_Keyboards,South,135,45,12,835,163,81,OVERSTOCK_WARNING
2025-07-27,PRD_003_Keyboards,East,125,45,13,473,151,81,OVERSTOCK_WARNING
2025-07-27,PRD_003_Keyboards,West,160,45,7,683,194,55,OVERSTOCK_WARNING
2025-07-27,PRD_004_Processors,North,109,400,13,995,132,70,OVERSTOCK_WARNING
2025-07-27,PRD_004_Processors,South,172,400,9,728,208,77,OVERSTOCK_WARNING
2025-07-27,PRD_004_Processors,East,97,400,13,300,117,63,OVERSTOCK_WARNING
2025-07-27,PRD_004_Processors,West,85,400,8,271,103,34,OVERSTOCK_WARNING
2025-07-28,PRD_001_Laptops,North,47,850,13,867,57,30,OVERSTOCK_WARNING
2025-07-28,PRD_001_Laptops,South,218,850,9,372,264,98,OPTIMAL
2025-07-28,PRD_001_Laptops,East,217,850,4,410,263,43,OVERSTOCK_WARNING
2025-07-28,PRD_001_Laptops,West,157,850,10,240,190,78,OPTIMAL
2025-07-28,PRD_002_Monitors,North,70,320,13,133,85,45,OPTIMAL
2025-07-28,PRD_002_Monitors,South,211,320,4,321,256,42,OVERSTOCK_WARNING
2025-07-28,PRD_002_Monitors,East,161,320,3,1093,195,24,OVERSTOCK_WARNING
2025-07-28,PRD_002_Monitors,West,101,320,9,637,122,45,OVERSTOCK_WARNING
2025-07-28,PRD_003_Keyboards,North,95,45,9,197,115,42,OVERSTOCK_WARNING
2025-07-28,PRD_003_Keyboards,South,170,45,13,1013,206,110,OVERSTOCK_WARNING
2025-07-28,PRD_003_Keyboards,East,201,45,3,123,244,30,OPTIMAL
2025-07-28,PRD_003_Keyboards,West,167,45,3,906,202,25,OVERSTOCK_WARNING
2025-07-28,PRD_004_Processors,North,177,400,5,931,215,44,OVERSTOCK_WARNING
2025-07-28,PRD_004_Processors,South,185,400,13,522,224,120,OPTIMAL
2025-07-28,PRD_004_Processors,East,101,400,13,256,122,65,OPTIMAL
2025-07-28,PRD_004_Processors,West,199,400,12,346,241,119,OPTIMAL
2025-07-29,PRD_001_Laptops,North,141,850,8,458,171,56,OVERSTOCK_WARNING
2025-07-29,PRD_001_Laptops,South,214,850,4,1075,259,42,OVERSTOCK_WARNING
2025-07-29,PRD_001_Laptops,East,140,850,3,823,170,21,OVERSTOCK_WARNING
2025-07-29,PRD_001_Laptops,West,143,850,8,283,173,57,OVERSTOCK_WARNING
2025-07-29,PRD_002_Monitors,North,79,320,5,402,95,19,OVERSTOCK_WARNING
2025-07-29,PRD_002_Monitors,South,121,320,7,578,146,42,OVERSTOCK_WARNING
2025-07-29,PRD_002_Monitors,East,103,320,5,382,125,25,OVERSTOCK_WARNING
2025-07-29,PRD_002_Monitors,West,45,320,10,319,54,22,OVERSTOCK_WARNING
2025-07-29,PRD_003_Keyboards,North,185,45,6,1023,224,55,OVERSTOCK_WARNING
2025-07-29,PRD_003_Keyboards,South,210,45,9,591,255,94,OVERSTOCK_WARNING
2025-07-29,PRD_003_Keyboards,East,216,45,3,475,262,32,OVERSTOCK_WARNING
2025-07-29,PRD_003_Keyboards,West,177,45,9,957,215,79,OVERSTOCK_WARNING
2025-07-29,PRD_004_Processors,North,94,400,3,128,114,14,OVERSTOCK_WARNING
2025-07-29,PRD_004_Processors,South,203,400,7,372,246,71,OVERSTOCK_WARNING
2025-07-29,PRD_004_Processors,East,155,400,10,390,188,77,OVERSTOCK_WARNING
2025-07-29,PRD_004_Processors,West,64,400,9,718,77,28,OVERSTOCK_WARNING
2025-07-30,PRD_001_Laptops,North,132,850,9,304,160,59,OVERSTOCK_WARNING
2025-07-30,PRD_001_Laptops,South,161,850,10,90,195,80,OPTIMAL
2025-07-30,PRD_001_Laptops,East,112,850,5,526,136,28,OVERSTOCK_WARNING
2025-07-30,PRD_001_Laptops,West,180,850,9,674,218,81,OVERSTOCK_WARNING
2025-07-30,PRD_002_Monitors,North,206,320,10,159,250,102,OPTIMAL
2025-07-30,PRD_002_Monitors,South,136,320,4,534,165,27,OVERSTOCK_WARNING
2025-07-30,PRD_002_Monitors,East,114,320,4,438,138,22,OVERSTOCK_WARNING
2025-07-30,PRD_002_Monitors,West,54,320,11,154,65,29,OVERSTOCK_WARNING
2025-07-30,PRD_003_Keyboards,North,73,45,9,275,88,32,OVERSTOCK_WARNING
2025-07-30,PRD_003_Keyboards,South,114,45,4,95,138,22,OPTIMAL
2025-07-30,PRD_003_Keyboards,East,206,45,7,672,250,72,OVERSTOCK_WARNING
2025-07-30,PRD_003_Keyboards,West,188,45,5,1046,228,47,OVERSTOCK_WARNING
2025-07-30,PRD_004_Processors,North,141,400,10,156,171,70,OPTIMAL
2025-07-30,PRD_004_Processors,South,80,400,13,1063,97,52,OVERSTOCK_WARNING
2025-07-30,PRD_004_Processors,East,100,400,12,662,121,60,OVERSTOCK_WARNING
2025-07-30,PRD_004_Processors,West,142,400,5,405,172,35,OVERSTOCK_WARNING
2025-07-31,PRD_001_Laptops,North,146,850,13,438,177,94,OVERSTOCK_WARNING
2025-07-31,PRD_001_Laptops,South,58,850,6,777,70,17,OVERSTOCK_WARNING
2025-07-31,PRD_001_Laptops,East,109,850,3,904,132,16,OVERSTOCK_WARNING
2025-07-31,PRD_001_Laptops,West,204,850,9,1048,247,91,OVERSTOCK_WARNING
2025-07-31,PRD_002_Monitors,North,192,320,3,206,233,28,OVERSTOCK_WARNING
2025-07-31,PRD_002_Monitors,South,154,320,8,609,187,61,OVERSTOCK_WARNING
2025-07-31,PRD_002_Monitors,East,49,320,13,560,59,31,OVERSTOCK_WARNING
2025-07-31,PRD_002_Monitors,West,116,320,7,419,140,40,OVERSTOCK_WARNING
2025-07-31,PRD_003_Keyboards,North,91,45,5,545,110,22,OVERSTOCK_WARNING
2025-07-31,PRD_003_Keyboards,South,70,45,13,480,85,45,OVERSTOCK_WARNING
2025-07-31,PRD_003_Keyboards,East,149,45,6,1076,181,44,OVERSTOCK_WARNING
2025-07-31,PRD_003_Keyboards,West,193,45,7,736,234,67,OVERSTOCK_WARNING
2025-07-31,PRD_004_Processors,North,125,400,11,593,151,68,OVERSTOCK_WARNING
2025-07-31,PRD_004_Processors,South,125,400,7,851,151,43,OVERSTOCK_WARNING
2025-07-31,PRD_004_Processors,East,203,400,8,579,246,81,OVERSTOCK_WARNING
2025-07-31,PRD_004_Processors,West,188,400,8,564,228,75,OVERSTOCK_WARNING
2025-08-01,PRD_001_Laptops,North,128,850,12,1030,155,76,OVERSTOCK_WARNING
2025-08-01,PRD_001_Laptops,South,206,850,6,240,250,61,OPTIMAL
2025-08-01,PRD_001_Laptops,East,53,850,10,307,64,26,OVERSTOCK_WARNING
2025-08-01,PRD_001_Laptops,West,120,850,7,125,145,42,OPTIMAL
2025-08-01,PRD_002_Monitors,North,183,320,10,419,222,91,OVERSTOCK_WARNING
2025-08-01,PRD_002_Monitors,South,196,320,10,423,238,98,OPTIMAL
2025-08-01,PRD_002_Monitors,East,170,320,11,354,206,93,OPTIMAL
2025-08-01,PRD_002_Monitors,West,136,320,4,158,165,27,OVERSTOCK_WARNING
2025-08-01,PRD_003_Keyboards,North,125,45,12,1057,151,75,OVERSTOCK_WARNING
2025-08-01,PRD_003_Keyboards,South,189,45,3,170,229,28,OVERSTOCK_WARNING
2025-08-01,PRD_003_Keyboards,East,180,45,3,980,218,27,OVERSTOCK_WARNING
2025-08-01,PRD_003_Keyboards,West,116,45,13,456,140,75,OVERSTOCK_WARNING
2025-08-01,PRD_004_Processors,North,167,400,10,914,202,83,OVERSTOCK_WARNING
2025-08-01,PRD_004_Processors,South,154,400,3,685,187,23,OVERSTOCK_WARNING
2025-08-01,PRD_004_Processors,East,87,400,13,480,105,56,OVERSTOCK_WARNING
2025-08-01,PRD_004_Processors,West,79,400,3,420,95,11,OVERSTOCK_WARNING
2025-08-02,PRD_001_Laptops,North,96,850,9,931,116,43,OVERSTOCK_WARNING
2025-08-02,PRD_001_Laptops,South,160,850,4,281,194,32,OVERSTOCK_WARNING
2025-08-02,PRD_001_Laptops,East,113,850,13,971,137,73,OVERSTOCK_WARNING
2025-08-02,PRD_001_Laptops,West,139,850,10,1051,168,69,OVERSTOCK_WARNING
2025-08-02,PRD_002_Monitors,North,82,320,9,102,99,36,OPTIMAL
2025-08-02,PRD_002_Monitors,South,194,320,12,328,235,116,OPTIMAL
2025-08-02,PRD_002_Monitors,East,76,320,8,400,92,30,OVERSTOCK_WARNING
2025-08-02,PRD_002_Monitors,West,173,320,4,101,210,34,OPTIMAL
2025-08-02,PRD_003_Keyboards,North,144,45,10,744,174,72,OVERSTOCK_WARNING
2025-08-02,PRD_003_Keyboards,South,164,45,12,1047,199,98,OVERSTOCK_WARNING
2025-08-02,PRD_003_Keyboards,East,90,45,10,255,109,45,OVERSTOCK_WARNING
2025-08-02,PRD_003_Keyboards,West,141,45,8,325,171,56,OVERSTOCK_WARNING
2025-08-02,PRD_004_Processors,North,145,400,3,395,176,21,OVERSTOCK_WARNING
2025-08-02,PRD_004_Processors,South,85,400,6,1033,103,25,OVERSTOCK_WARNING
2025-08-02,PRD_004_Processors,East,205,400,13,347,249,133,OPTIMAL
2025-08-02,PRD_004_Processors,West,209,400,4,630,253,41,OVERSTOCK_WARNING
2025-08-03,PRD_001_Laptops,North,178,850,6,643,216,53,OVERSTOCK_WARNING
2025-08-03,PRD_001_Laptops,South,70,850,3,220,85,10,OVERSTOCK_WARNING
2025-08-03,PRD_001_Laptops,East,185,850,11,393,224,101,OPTIMAL
2025-08-03,PRD_001_Laptops,West,191,850,11,207,232,105,OPTIMAL
2025-08-03,PRD_002_Monitors,North,70,320,9,332,85,31,OVERSTOCK_WARNING
2025-08-03,PRD_002_Monitors,South,49,320,4,309,59,9,OVERSTOCK_WARNING
2025-08-03,PRD_002_Monitors,East,54,320,5,890,65,13,OVERSTOCK_WARNING
2025-08-03,PRD_002_Monitors,West,198,320,8,402,240,79,OVERSTOCK_WARNING
2025-08-03,PRD_003_Keyboards,North,95,45,13,862,115,61,OVERSTOCK_WARNING
2025-08-03,PRD_003_Keyboards,South,148,45,6,683,179,44,OVERSTOCK_WARNING
2025-08-03,PRD_003_Keyboards,East,177,45,8,894,215,70,OVERSTOCK_WARNING
2025-08-03,PRD_003_Keyboards,West,96,45,4,1089,116,19,OVERSTOCK_WARNING
2025-08-03,PRD_004_Processors,North,110,400,4,673,133,22,OVERSTOCK_WARNING
